word
cognitive robotics
cognitive science
collaborative filtering
commitment protocol
common noun
communication channel
communication protocol
compilation language
complete algorithm
computational biology
computational effort
computational linguistics
computational model of discourse
computer program
computer programme
computer understanding
conceptual clustering
conceptual content
conditional entropy
conditional event
confidence factor
confidence interval
conflict resolution
conjunctive query
consequence relation
consistency checking
constraint graph
context-free grammar
control knowledge
control rule
control system
cooperative coevolution
cooperative computation
coreference resolution
correct answer
correlation coefficient
data-base query
decision maker
decision making
decision process
decision rule
decision-making process
deductive approach
default rule
degree of confidence
degree of consistency
degree of similarity
dependency analysis
deterministic automaton
dialectical tree
dialogue act
digital circuit
direct neighbour
discount factor
disjoint subset
disjunction of literals
distributed processing
distribution of agents
distribution of classes
distributional thesaurus
domain of application
domain of discourse
domain of values
domain theory
domain transition graph
domain-specific search engine
dynamic system
edge base
edge detection
electronic circuit
electronic dictionary
elementary algebra
empirical evaluation
empirical evidence
empirical result
empirical study
event detection
evidential corpus
exchange of information
execution mechanism
execution time
existential restriction
experimental evaluation
experimental vehicle
expert system
exponential growth
exponential increase
expository text
expressive power
extension of description logics
extension world
extraction process
factor of certainty
family of inference relations
family of programming languages
family of restrictions
finite automaton
finite-state automaton
first-order language
first-order predicate calculus
flow of information
formal semantics
functional description
fuzzy labelling
fuzzy logic
fuzzy set
fuzzy synset
gaussian distribution
genetic algorithm
gold standard
grammar formalism
graph of predicates
greedy heuristic
heuristic function
heuristic rule
hierarchical clustering
hierarchical representation
human cognition
human expert
human-computer interaction
humanoid robot
hybrid approach
hybrid system
inconsistent heuristic
inconsistent set
indexing scheme
induced csp
induced subgraph
induction algorithm
induction hypothesis
induction of decision trees
inductive learning
inference algorithm
inference of relationships
inference relation
input clause
input layer
input method
input pattern
input string
input vector
integer linear programming
integrated parser
intelligent agent
intelligent room
intensional predicate
interval algebra
item of information
item of knowledge
k-nearest neighbour
key word
knowledge representation
knowledge-based approach
knowledge-based program
knowledge-based system
knowledge-based technique
language interface
language processing
leaf node
learning rate
learning scheme
learning system
lexical database
lexical entry
lexical item
lexical pattern
line orthogonality pattern
line segment
linear classification
linear classifier
linear program
linear programme
linear regression
linear transformation
linguistic expression
local consistency algorithm
local similarity-based
logic of relevance
logical consequence
logical constant
logical entailment
logical formalism
logical formula
logical implication
logical reasoning
logical symbol
low-level process
machine intelligence
management of data
matching algorithm
matching methodology
mathematical induction
mathematical model
mathematical theory of computation
mathematical theory of evidence
maximal coherence
maximum entropy
maximum number
measure of uncertainty
mechanical device
merging framework
merging process
mobile device
mobile phone
mobile robot
model of knowledge
model-based approach
modell of computation
modell of events
monolingual group
morphological context
multi-agent platform
multi-agent system
multi-document summarization
multiagent reasoning
multiagent system
multiple annotator
multiple processor
named entity
natural language
natural language interface
natural language text
natural number
nearest neighbor
nearest neighbour
negative literal
neighbour classifier
network of relations
neural net work
neural network
node expansion
non-deterministic domain
normal form
noun compound
noun group
noun phrase
object-oriented database
occurrence of events
online dating website
ontology matching
order of magnitude
order of similarity calculations
ordinary differential equation
organisation of knowledge
oriented pattern
orthogonal line
orthogonal relation
orthogonality pattern
parallel corpus
parallel implementation
parallel processing
parallel relation
parent node
parsing algorithm
part-of-speech tagger
partial instantiation
partial mapping
partial matching
partial regression equation
path consistency
pattern mining
phonological context
phrasal lexicon
physical system
pre-trained classifier
preliminary experiment
prepositional phrase
primitive function
principle of database systems
probabilistic inference
probabilistic network
probabilistic reasoning
probabilistic scheme
problem solving
problem-solving heuristic
problem-solving system
procedural semantics
process monitoring
production rule
production system
profile of dependency graphs
profile of owl
programming language
pronoun resolution
proof of theorem
proof tree
propositional sentence
proving approach
pruning strategy
pseudo code
psycholinguistic study
psychology of computer vision
quantificational calculus
query answering
question answering
question-answering system
random instance
rate of convergence
ratio of efficiency
readable dictionary
real number
reasoning system
reasoning task
recognition program
reference set
refinement matrix
refinement strategy
refutation graph
relation phrase
relation type
relation-independent pattern
relational database
relative clause
remote agent
representation of causality
representation of documents
representation of knowledge
rhetorical relation
robot box
robot system
robot trajectory
robotic arm
robotic device
robotic manipulator
robotic network
role of domain knowledge
role of heuristics
root node
rule of combination
run time
sample pattern
satisfiable instance
scoring function
scoring rule
search process
search strategy
search technique
semantic grammar
semantic indexing
semantic network
semantic notion
semantic tree
semantical level
semantics of logic programs
semi-automatic metric
semi-supervised alignment
sense disambiguation
sensor measurement
sensor node
sentiment lexicon
sequence of tokens
sequence of words
shallow parser
signal processing
similarity computation
similarity metric
simplification rule
simulation result
single entity
smart phone
software architecture
software engineering
software specification
software tool
source language
source of data
source of information
source of knowledge
source ontology
sparse coding
spatial relation
spatial relationship
speech act
speech understanding
state automaton
state variable
statistical approach
statistical relational learning
stopword removal
structural relationship
structure of discourse
structured programming construct
successor-state axiom
sufficient condition
symbolic approach
syntactic form
syntactic parser
syntactic parsing
syntactic pattern
syntactic variant
system of communication
tag cloud
target compilation language
target concept
target language
target ontology
temporal relation
terminal node
test result
text classification
text fragment
textual entailment
theorem prover
theorem proving
theoretical analysis
theoretical result
theory of computing
theory of inheritance
theory of language
topic of documents
training corpus
training instance
training pattern
training sample
translation of languages
two-level morphology
two-valued logic
understanding system
universe of discourse
unlabelled instance
upper bound
user input
user response
value function
vector of probabilities
vector of variables
virtual agent
virtual environment
web application
web of data
word sense
abstract argumentation framework
accumulate reward
accurate classifier
accurate prediction
answer set programming
application scenario
applied statistic
approximate counting
arbitrary first-order sentence
artificial intelligence research
assistive technology
background knowledge
bound computation
call collect
cardinal direction calculus
categorial grammar
classification task
cognitive skill
collective decision-making
combinational circuit
combinatory categorial grammar
computation time
computational cost
computational efficiency
computational property
computational resource
computing core
content-based image retrieval
conversational agent
cooperative agent
correlation analysis
data sets
datum sets
dependency tree
direct edge
direct graph
dl-lite family
document collection
document corpus
domain adaptation
domain-independent planner
domain-specific expertise
dynamic conditional random field
efficiency improvement
epistemic logic
equivalent term
error bound
evolutionary cluster
expanded node
experimental methodology
explicit representation
first-order sentence
full power
game-theoretic consideration
grammar induction
graphical game
grid maps
ground semantics
hierarchical cluster
human decision maker
human user
human-robot dialogue
human-robot interaction
image processing
improve version
inclusion axiom
intelligent behaviour
irobot create
kernel discriminant analysis
knowledge compilation
label propagation
language game
language understanding
linear combination
logic programme
memory limitation
memory usage
minimum proof graph
mixed-integer programme
multi-class classifier
multi-core processor
multiple agent
multiple label
negative feedback
negotiation scenario
networking site
non-deterministic behaviour
ontology language
ontology modularisation
ontology reuse
optimisation problem
parallel text
part-of-speech tags
polynomial hierarchy
preceding paragraph
precision-recall curve
predefined threshold
principal component analysis
probabilistic interpretation
probabilistic logic programme
probability density
proof graph
proof sketch
prototype implementation
prototypical implementation
quadratic programme
qualified existential restriction
qualitative reasoning
qualitative spatial reasoning
range restriction
real-time dynamic programming
real-world application
real-world datasets
real-world setting
reference ontology
regular path query
relative error
relative strength
representation formalism
resource requirement
restrict form
role hierarchy
role inclusion
satisfiability checking
score rule
sensor network
sequential voting rule
set programming
similarity measure
software verification
stable extension
statistical-relational learning
stochastic process
straightforward implementation
structural svms
syntactic parse
target domain
task network
temporal reasoning
testing purpose
text categorization
text corpus
text document
topical hierarchy
two-tailed t-test
unified view
unsupervised manner
user preference
value iteration
value-function approximation
variance estimate
vector machine
vertex elimination order
web page
web-service composition
weight vector
word segmentation
wordnet synset
world wide web
abstract operator
abstract sensor
abstract solution
abstraction hierarchy
abstraction planning
accelerometer
accusative case
acoustic model
act phase
action model
action monitoring
action-utility table
activation level
active agent
active learning
active vision
actuator
adaptive control
adaptive control theory
adaptive dynamic programming
adaptive network
adaptive planning
add list
additivity of utility function
adjective phrase
adjunct
adl
adl formalism planning
admissible heuristic
advice taker
agent architecture
decision-theoretic agent
agent design
forward-chaining agent
agent function
planning agent
software agent
agent-based software engineering
ai
algorithm resolution
algorithmic complexity
alignment method
all-rels-ln
all-rels-out
alpha-beta pruning
analogical language
analysis of algorithms
analytic sentence
analytical engine
anaphora
annealing
anytime algorithm
apparent motion
applicable operator
apposition
approximately correct hypothesis
approximation hierarchy
architecture
architecture for speech recognition
arithmetic notation
artificial environment
artificial intelligence applications
artificial intelligence programming language
artificial sweeteners
asbestos removal
assembly planning
logical assertion
assignment in an atn
astronomer
asymptotic abo
asymptotic analysis
atomic event
atomic sentence
augmented transition network
autoepistemic logic
automata
automated debugging
automatic pilot
automaton
chess automaton
automaton program
automaton pruning
automaton ratings
automotive industry
autonomous vehicle
autonomous vehicle underwater 
auv
axiom
axon
b-tree
back-chain
back-chain-list
back-prop-update
back-propagation
backed-up value
background assumptions
backjumping
backprojection
backtracking
chronological backtracking 
dependency-directed backtracking 
backtracking search
backus-naur form
backward chaining
bandit problem
bang-bang control
bar codes
baseline
baum-welch algorithm
bayes' rule
bayesian learning
bayesian updating
behavior-based robotics
behavioral module
bel belief about state
belief function
belief network
belief network construction
dynamic belief network 
belief network inference
belief network inference complexity
belief network learning
sigmoid belief network 
benchmarking
biconditional
bidirectional search
bigram model
binding list
blackboard architecture
blind search
blocks world
blocks world planning
boltzmann machine
boolean connective
bottom-up-parse
boundary set
bounded optimality
bounded-error planning
brain computational power
brain states
branching factor
breadth-first search
c configuration space
c-buridan
canonical distribution
canonical form
cart-pole problem
case of nouns
case-based planning
causal inference
causal influence
causal link
causal rules
causal semantic
causal support
causal theory
causation
cell decomposition
cell layout
certainty equivalent
certainty factor
channel routing
charge-coupled device
chart
chart edget
chart-parse
chronological backtracking
class probability
cleaning robot
clever indexing
clobbering
closed class
closure resolution
cognitive architecture
cognitive psychology
coherence relation
collective computation
combinatory logic
combined indexing
commonsense ontology
communicating agent
communication
competitive ratio
compilation time
complete proof procedure
completeness of a plan
completeness of a proof procedure
completeness of a search algorithm
completeness of resolution
completeness search
completeness theorem
complexity
complexity analysis
search complexity
compliant motion
composite decision process
composite heuristic
composite object
composition of substitutions
compositional semantic
compound-action
compression
computability
computational learning theory
conceptual graphs
condition-action rule
condition-part
conditional action
conditional effect
conditional independence
conditional link
conditional planner
conditional planning
conditional probability table
conditional step
conditional-planning-agent
conditioning case
configuration space
configuration space obstacle
confirmation theory
conjunction
conjunctive normal form
conjunctive probability
conjunctive queries
connection method
connectionism
consistent decomposition
consistent hypothesis
consistent plan
conspiracy number
constant symbol
constraint logic programming
constraint satisfaction search
time constraint
unary constraint 
constructive induction
context-sensitive grammar
contingency
contingency planning
contingency problem
continuity of preferences
continuous environment
contour of a state space
control systems
control theory
conventional signs
convolution
coordinate frame
core language engine
corpus
correspondence theory
cross ratio
cross-beam sensor
cross-correlation
cross-indexing
cross-over
cross-validation
cryptarithmetic problem
cumulative learning
current-best-hypothesis
current-best-hypothesis search
current-best-learning
cutset
conditioning cutset 
conditioning bounded cutset
d-separation
data extraction
data fusion
data-directed inference
data-driven inference
database
datatype problem
debugging
decision analysis
decision analyst
decision cycle
decision list
dynamic decision network 
decision network evaluation
decision node
decision theory
decision tree expressiveness
decision tree learning
decision tree pruning
decision-list-learning
decision-making agent
decision-theoretic-agent
decision-tree-learning
declarative approach
declarative bias
default logic
default reasoning
default value
deferred planning
definite clause grammar
interval-valued definitions
deliberate ambiguity
demodulation
demodulator
dempster-shafer theory
dempster's rule
dependency grammar
depth sensor
depth-limited search
derived sentences
descriptive theory
detachment
deterministic environment
deterministic node
dewey decimal system
dfs-contour
diagnostic inference
diagnostic rule
diagnostic rules
diameter of a state space
symbolic differentiation 
diffusely reflected light
disambiguation
discontinuous function
discourse coherence
discourse intention
discourse understanding
discrete environment
discrete event
discretization
discrimination net
disjoint sets
disjunct
disjunction
disjunctive effect
disjunctive effects
disjunctive precondition
distributed encoding
domain closure
domain closure effect
domain constraint
domain of a random variable
dominance
domination of heuristics
dotted rule
double-negation elimination
downward solution
drilling rights
automated driving 
dropping conditions
dt-agent
dualistic view
mechanical duck
dung beetle
dynamic belief network
dynamic decision network
dynamic environment
dynamic logic
adaptive dynamic programming 
dynamic symbol
dynamic weighting
dynamical systems
ease-based planning
effective branching factor
egomotion
electrocutaneous feedback
electronic circuits domain
emergent property
encoded message model
end effector
enqueue-at-end
enqueue-at-front
constraint entailment
entscheidungs problem
environment properties
environment simulator
epipolar line
episodic environment
epistemological commitment
epistemological level
equality substitution
equality symbol
error of a hypothesis
surface error 
estimation phase
event category
evolution machine
model state evolution
evolutionary programming
excitatory synapse
exclusive or
execution monitoring
exhaustive decomposition
existential elimination
existential graph
existential introduction
existential quantifier
expansion of states
expansion operator
expected utility
expectimax
expectimax value
expectimin value
expectiminimax
expectiminimax complexity
expectiminimax-value
explanation-based learning
exploration function
exploration problem
extrinsic property
f free space
failure sensor
false negative
false positive
feature detector
feature of a state
speech feature
feed-forward network
feedback loop
feedforward circuit
figure of speech
find-and-infer
find-transform
fine-motion planning
finite-state machine
first-order probabilistic logic
fitness function
fitness-fn
floor-planning
foil
foliation
force sensor
formal grammar
formal language
formalization planning
formulate search execute
formulate-goal
formulate-problem
fortran
forward chaining
forward checking
forward-backward algorithm
forward-chain
fully instantiated plan
additive utility function
multiplicative utility function
separable utility function
function symbol
functional decomposition
functional dependency
functional programming
fusion sensor
fuzzy set theory
g activation function
g-set
gain ratio
game robot
game zero-sum
gaussian elimination
gaussian function
general ontology
general problem solver
general search
generalization hierarchy
generalized cylinder
generalized phrase structure
generalized resolution
genetic engineering
geometry theorem prover
goal formulation
inferential goal
goal maintenance
goal predicate
goal representation
test goal 
goal-based agent
goal-directed reasoning
goldbach's conjecture
good old-fashioned ai
gps
gpsg
graceful degradation
grammar
grammar attribute
definite clause grammar 
dcg
grammatical formalisms
greedy agent
ground clause
ground literal
ground resolution theorem
ground term
hacker
hand-eye machine
head of a clause
hephaistos
herbrand base
herbrand universe
herbrand's theorem
hermeneutic
least-constraining-value heuristic
hidden markov model
hidden unit
hierarchical abstraction
hierarchical decomposition
hierarchical decomposition planning
hierarchical planning
hierarchical task network
higher-order logic
holonomic robot
hopfield network
guarded horn clause 
horn normal form
horn sentence
hypothesis
hypothesis space
i-dt decision tree
identity relation
if-then rule
image edge
image formation
image reconstruction
immortal agent
implication rule
implication-elimination
implicative normal form
implicit representation
incomplete information
incompleteness theorem
incorporation
incremental learning
indeterminacy
bounded indeterminacy
unbounded indeterminacy
index function
indexing
indirect speech act
induction
inductive inference
inductive logic
inductive logic programming
inference
inference procedure
inferential frame problem
infinite loop
infinite regress
influence diagram
information gain
information highway
information theory
information value theory
information-gathering-agent
informed search
inheritance
inhibitory synapse
initial state
inlet-reflections
input generalization
input resolution
integrability
symbolic integration 
intelligence test
intelligent action
intentional state
intercausal inference
intercausal reasoning
interleaving
interpretation semantic
intersective semantic
intractability
intrinsic property
introspection
geometric invariant
projective invariant 
invariant shape representation
inverse method
inverse resolution
inverted pendulum
ipem
ipl
iqtest
ir
irrational behavior
irrationality
isa links
itep
iterative deepening
iterative deepening search
iterative improvement
iterative improvement search
iterative-deepening-search
jacquard loom
joint encoder
joint of a robot
joint probability distribution
junction type
k-dl decision list
kalman filtering
kb-agent
kinematics
kl-one
knowledge acquisition
knowledge background
built-in knowledge
diagnostic knowledge 
knowledge effect
knowledge engineer
knowledge engineering
knowledge level
knowledge map
knowledge precondition
knowledge properties
knowledge source
knowledge-based agent
knowledge-based learning
knuth-bendix algorithm
kolmogorov complexity
language analysis
language interfaces
language origin
language perception
laser range finder
lattice theory
laws of robtics
leak node
learning action-value
active learning 
learning agent
learning architecture
bayesian learning 
blocks-world learning
learning cart-pole problem
checkers learning 
learning curve
decision lists learning
decision trees learning
q-learning 
top-down learning 
utility function learning
least commitment
least mean squares
least-constraining-value
left-corner parser
lexical-functional grammar
lexicon
lifting lemma
light-beam sensors
limited rational agent
linear input resolution
linear plan
linear resolution
linear separability
linearization
linked list
linking curve
local encoding
locally finite graph
locally structured system
logic programming constraint
inductive logic programming 
logic programming language
logic sampling
logic string
logic theorist
logic variables
logical agent
logical connective
logical definition
logical equivalence
logical expert system
logical inference
logical interpretation
logical minimization
logical notation
logical positivism
logical query
logical semantic
logical sentence
logical syntax
logical variable
logicism
long-distance dependency
long-term memory
longitudinal control
lookup table
low-level action
machine evolution
majority function
majority-value
markov blanket
markov chain
markov decision problem
partially observable markov decision problem 
markov property
mass spectrometer
material handling
mathematical induction schema
mathematical objection
maximum expected utility
mean square error
means-ends analysis
medical expert system
memory requirements
memory rule
mental objects
mental states
mereology
meta-comment
metalevel reasoning
metalevel reasoning expert system  
metaphor
metaphysics
metareasoning
metonymy
metropolis algorithm
micro-planner
min-conflicts
min-value
minimal determination
minimax decision
minimax search
minimax-value
minimum description length
mixed inference
mlnimal-consistent-det
mobile robots
mobot
model theory
model tree
model trees
model-based agent
model-based reasoning
model-based recognition
modification operator
monotonicity of a heuristic
monotonicity of a logic
monotonicity of preferences
morphology
morphology analysis
derivational morphology 
inflectional morphology 
most general unifier
most-constrained-variable
most-constraining conjunct
motion compliant
motion guarded
motion parallax
motion planning
motion planning complexity
multi-agent planning
multiattribute utility
multiattribute utility theory
multilayer network
multiple inheritance
multiple-state problem
multiply connected network
multistratal grammar
naive agent
natural deduction
natural language expert system
navigation robot
nested quantifier
network
neural computation
neural network efficiency
neural network expressiveness
feed-forward neural network 
neural network hardware
neural network learning
neural network link
multilayer neural network 
neuron
new predicates learning
nlp
node search
node utility
nominal compounds
noncomputability
nondeterminism
nondeterministic algorithm
nondeterministic environment
nondeterministic-chart-parse
nonepisodic environment
nonholonomic robot
nonlinear plan
nonmonotonic logic
nonterminal symbol
normalization
normalized utility
normalizing constant
normative theory
notation logic
null hypothesis
number theory
object creation
object-oriented programming
objective case
observation sentences
obstacle avoidance
occur-check
ockham algorithm
omniscient agent
one-shot decision
online algorithm
online cost
online navigation
ontological commitment
ontological engineering
ontological promiscuity
ontology
op strips operator
open class
open planning architecture
open-coding
operationality
operations research
operator reduction
operator schema
optical character recognition
optical flow
optimally efficient algorithm
optimizer peephole
ordering constraints
owl
probability vector
pac learning
parallel architecture
parallel distributed processing
parallel inference machine
parallel search
parity function
parse forest
parse tree
parsing
parsing chart
part of speech
passive adp agent  
passive agent
passive learning
path cost
path-cost-rlnction
pathfinder
pathmax
payoff function
percept sequence
perceptron
perceptron convergence theorem
perceptron learning rule
perceptron representational power
performance measure
perspective projection
phenomenology
phoneme
phonetic alphabet
photogrammetry
photometry
photosensitive spot
phrase structure
piecewise continuity
pixel
planning
planning under uncertainty
policy iteration
polytree
possibility theory
pragmatic interpretation
pragmatics
precompilation
universally quantified precondition
predicate
predicate calculus
predicate symbol
predicate type
prediction phase
prediction sequence
prediction-estimation process
prepositional logic
prepositional logic agent
prepositional semantics logic
prepositional syntax logic
primitive operator
prior knowledge
prior probability
prioritized sweeping
priority queue
probabilistic first-order logic  
probabilistic grammar
probabilistic projection
probabilistic sensor models
probability
probably approximately correct
contingency problem 
problem formulation
problem frame
problem generator
problem-solving
problem-solving agent
procedural attachment
process state
product rule
program agent
program synthesis
progression planning
pronunciation learning
protection interval
pruning
pruning in contingency problems
pseudo-code
psychological models
psychological reasoning
public key encryption
pure inductive inference
q-learning
q-learning-agent
q-value
qualitative probabilistic network
quantified sentence
quantization factor
quantum theory
quasi-logical form
query variable
ramification problem
random restart
randomization
rational action
rational agent
rational decision
rational speaker
ray tracing
reactive planner
reactive planning  
reading signs
real-time ai
real-time architecture
hypothesis recognition
recognizable set
recurrent neural network
recursive definitions
recursively enumerable grammar
reductio ad absurdum
reference class
referential opacity
referential transparency
refinement operator
reflectance map
reflex agent
reflex-learning-element
reflex-performance-element 
regression recognition 
regression planner
regression planning
regular grammar
reinforcement learning agent
relaxed problem
relevance-based learning
replanning agent
replanning-agent
representation languages
representation theorem
resolution completeness proof
resolution strategies
rewrite rule
robot
robot architecture
robotics
rotary motion
rotation
rule of thumb
rule-based architecture
rule-based systems
runtime variable
sample complexity
sampling rate
scaled orthographic projection
scanner in chart parsing
schema rule
scope quantifier
script
search cost
search 
optimality search 
search spaces planning
segment of discourse
segmentation of an image
segmentation of speech
semantic
semantic interpretation
partitioned  semantic network 
semantic preference
semantic semidecidability
first-order logic semantics
semidynamic environment
sensing action
sensitivity analysis
sensor
sensor model
stationary sensor model
parallel-beam sensor
structured light sensor 
sensory stimuli
sentence
sequential decision problems
short-term memory
shortest path
sigmoid function
sign function
silhouette curve
silhouette method
similarity network
simple-communicating-agent
simple-reflex-agent
simulated annealing
simulation of intelligence
simulation of world
single-state problem
singly connected network
situated agents
situated automaton
situated language
situated planning agent
situation calculus planning
situation space planning
situation-action rule
skolemization
slmple-planning-agent
slmple-policy-agent
slmple-problem-solving-agent
space complexity
speaker identification
spectrophotometry
specularly reflected light
speech act interpretation
speech acts planning
speech frame
speech recognition
speech synthesis
speedup learning
spelling correction
state space
state-description
static environment
static symbol
static universe
static variable
stationarity in pac learning
statistical mechanics
step function
stepper motor
stereogram random dot
stochastic dominance
stochastic simulation
subject-aux inversion
subjective case
subsumption architecture
successor function
sum of squared differences
summarizing
supervised learning
support-except
symbolic planning
synapse
syntactic ambiguity
syntactic theory of knowledge
syntax
synthesis of algorithms
assumption-based system
system gain
justification-based system
table-based indexing
tactile sensor
tag tree-adjoining grammar
taxonomic hierarchy
taxonomic information
taxonomy
telepathic communication
telepresence
temporal constraint
temporal constraints
temporal differencing
temporal substance
temporal-difference equation
term rewriting
terminal state
terminal symbol
terminal test
termination condition
terminological logic
text interpretation
theory of information value
theory resolution
utility theory
tiling algorithm
time expressions
tokenization
total order planning
tractability of inference
training curve
training on test set
training sequence
transfer motion
transfer path
transformational grammar
transit motion
transit path
transition model
transitivity of implication
transitivity of preferences
translation
tree-adjoining grammar
tree-based indexing
tropistic agent
truth maintenance
truth maintenance system
truth-functionality
truth-preserving inference
turing machine
turing test
uncertain reasoning
